SE ID,seqnames,start,end,width,strand,ID,target SYMBOL,target ENSEMBL,target evidence,target main evidence,SE rank,Signature ChIPseq Top10Percent,Signature ChIPseq MaxExposure
SE_1712,chr7,45602828,45607893,5066,*,SE_1712,ADCY1,ENSG00000164742,correlation,correlation,219,MNA-LR,MNA-LR
SE_1713,chr7,45622002,45642034,20033,*,SE_1713,ADCY1,ENSG00000164742,correlation,correlation,588,,MNA-LR
SE_1714,chr7,47321955,47369700,47746,*,SE_1714,HUS1,ENSG00000136273,correlation,correlation,501,,MES
SE_1715,chr7,47467883,47563429,95547,*,SE_1715,TNS3,ENSG00000136205,correlation,correlation,1638,,MES
SE_1716,chr7,47583473,47614445,30973,*,SE_1716,TNS3,ENSG00000136205,nearest,nearest,177,,MES
SE_1717,chr7,50534531,50581824,47294,*,SE_1717,DDC,ENSG00000132437,correlation,correlation,1805,MNA-LR,MNA-LR
SE_1718,chr7,50593774,50606633,12860,*,SE_1718,DDC,ENSG00000132437,correlation,correlation,1125,MNA-LR,MNA-LR
SE_1719,chr7,52825442,52872384,46943,*,SE_1719,COBL,ENSG00000106078,nearest,nearest,485,,MNA-LR
SE_1720,chr7,52893797,52927601,33805,*,SE_1720,COBL,ENSG00000106078,nearest,nearest,406,,MNA-LR
SE_1721,chr7,53483726,53623920,140195,*,SE_1721,VSTM2A,ENSG00000170419,nearest,nearest,1761,,MNA-LR
SE_1722,chr7,55121171,55155324,34154,*,SE_1722,EGFR,ENSG00000146648,correlation,correlation,320,,MES
SE_1723,chr7,67631161,67693143,61983,*,SE_1723,AC006480.1,ENSG00000265600,nearest,nearest,1515,,MYCN
SE_1724,chr7,67760416,67802006,41591,*,SE_1724,AC006480.1,ENSG00000265600,nearest,nearest,403,,MNA-LR
SE_1725,chr7,69201663,69267059,65397,*,SE_1725,RP5-942I16.1,ENSG00000234215,correlation,correlation,1573,,MNA-LR
SE_1726,chr7,69284167,69365319,81153,*,SE_1726,RP5-942I16.1,ENSG00000234215,correlation,correlation,1790,,MYCN
SE_1727,chr7,69846930,69953103,106174,*,SE_1727,AUTS2,ENSG00000158321,correlation,correlation,1834,,MYCN
SE_1728,chr7,69969118,70050714,81597,*,SE_1728,AUTS2,ENSG00000158321,correlation,correlation,1529,,MYCN
SE_1729,chr7,70077240,70085126,7887,*,SE_1729,AUTS2,ENSG00000158321,correlation,correlation,659,MNA-LR,MNA-LR
SE_1730,chr7,73226011,73247186,21176,*,SE_1730,CLDN4,ENSG00000189143,correlation,correlation,777,,MNA-HR
SE_1731,chr7,73277286,73314406,37121,*,SE_1731,LAT2,ENSG00000086730,HiC|correlation,HiC,1126,,MNA-HR
SE_1732,chr7,73383555,73459821,76267,*,SE_1732,RFC2,ENSG00000049541,correlation,correlation,1826,,MNA-HR
SE_1733,chr7,73876470,73889116,12647,*,SE_1733,CLIP2,ENSG00000106665,correlation,correlation,343,,MNA-LR
SE_1734,chr7,73904152,73941541,37390,*,SE_1734,RFC2,ENSG00000049541,correlation,correlation,1713,,MNA-HR
SE_1735,chr7,75567012,75607586,40575,*,SE_1735,MDH2,ENSG00000146701,correlation,correlation,1441,,MNA-HR
SE_1736,chr7,75813213,75824976,11764,*,SE_1736,AC004980.7,ENSG00000205485,correlation,correlation,879,MNA-LR,MNA-LR
SE_1737,chr7,75843453,75855841,12389,*,SE_1737,AC004980.7,ENSG00000205485,correlation,correlation,451,,MNA-HR
SE_1738,chr7,81230409,81270193,39785,*,SE_1738,HGF,ENSG00000019991,correlation,correlation,268,,MYCN
SE_1739,chr7,81715408,81748718,33311,*,SE_1739,CACNA2D1,ENSG00000153956,correlation,correlation,867,,MNA-LR
SE_1740,chr7,81880368,81916324,35957,*,SE_1740,CACNA2D1,ENSG00000153956,correlation,correlation,709,,MYCN
SE_1741,chr7,82683282,82718248,34967,*,SE_1741,PCLO,ENSG00000186472,correlation,correlation,117,,MNA-LR
SE_1742,chr7,87663317,87686058,22742,*,SE_1742,ADAM22,ENSG00000008277,HiChIP|correlation|nearest,HiChIP,423,,MYCN
SE_1743,chr7,92242666,92284767,42102,*,SE_1743,AC002454.1,ENSG00000237819,correlation,correlation,1147,,MNA-LR
SE_1744,chr7,92370019,92450591,80573,*,SE_1744,AC002454.1,ENSG00000237819,HiChIP|correlation,HiChIP,1830,MNA-LR,MNA-LR
SE_1745,chr7,92807652,92828949,21298,*,SE_1745,CCDC132,ENSG00000004766,correlation,correlation,19,,MNA-LR
SE_1746,chr7,94248301,94264794,16494,*,SE_1746,SGCE,ENSG00000127990,correlation,correlation,71,,MNA-LR
SE_1747,chr7,98382382,98438050,55669,*,SE_1747,NPTX2,ENSG00000106236,correlation,correlation,1160,,MNA-HR
SE_1748,chr7,101556651,101608804,52154,*,SE_1748,CUX1,ENSG00000257923,correlation,correlation,1351,,MES
SE_1749,chr7,101891570,101923223,31654,*,SE_1749,CUX1,ENSG00000257923,correlation,correlation,631,,MNA-HR
SE_1750,chr7,104563897,104615202,51306,*,SE_1750,LINC01004,ENSG00000228393,nearest,nearest,450,,MES
SE_1751,chr7,107024897,107057569,32673,*,SE_1751,GPR22,ENSG00000172209,correlation,correlation,1299,MYCN,MYCN
SE_1752,chr7,107894274,107971155,76882,*,SE_1752,NRCAM,ENSG00000091129,correlation,correlation,975,,MNA-LR
SE_1753,chr7,108054265,108067171,12907,*,SE_1753,NRCAM,ENSG00000091129,correlation,correlation,383,,MNA-LR
SE_1754,chr7,109722895,109737808,14914,*,SE_1754,IMMP2L,ENSG00000184903,nearest,nearest,546,MNA-LR,MNA-LR
SE_1755,chr7,110053733,110110738,57006,*,SE_1755,IMMP2L,ENSG00000184903,nearest,nearest,1241,,MNA-LR
SE_1756,chr7,111764670,111826054,61385,*,SE_1756,DOCK4,ENSG00000128512,HiChIP|correlation|nearest,HiChIP,1692,MNA-LR,MNA-LR
SE_1757,chr7,112055142,112080842,25701,*,SE_1757,LSMEM1,ENSG00000181016,correlation,correlation,457,,MNA-LR
SE_1758,chr7,121077584,121121684,44101,*,SE_1758,FAM3C,ENSG00000196937,correlation,correlation,988,,MNA-LR
SE_1759,chr7,126117772,126175569,57798,*,SE_1759,GRM8,ENSG00000179603,correlation,correlation,739,,MNA-LR
SE_1760,chr7,126415769,126459305,43537,*,SE_1760,GRM8,ENSG00000179603,correlation,correlation,442,,MNA-LR
SE_1761,chr7,127579073,127597146,18074,*,SE_1761,LRRC4,ENSG00000128594,correlation,correlation,359,,MNA-LR
SE_1762,chr7,127612917,127640970,28054,*,SE_1762,PAX4,ENSG00000106331,correlation,correlation,514,,MNA-LR
SE_1763,chr7,127679159,127737527,58369,*,SE_1763,LRRC4,ENSG00000128594,correlation,correlation,1822,MNA-LR,MNA-LR
SE_1764,chr7,127750514,127764031,13518,*,SE_1764,LRRC4,ENSG00000128594,correlation,correlation,478,MNA-LR,MNA-LR
SE_1765,chr7,127849377,127875178,25802,*,SE_1765,LRRC4,ENSG00000128594,correlation,correlation,238,,MNA-LR
SE_1766,chr7,127886964,127915952,28989,*,SE_1766,METTL2B,ENSG00000165055,correlation,correlation,684,,MNA-LR
SE_1767,chr7,129919832,129970684,50853,*,SE_1767,CPA4,ENSG00000128510,correlation,correlation,1301,,MNA-LR
SE_1768,chr7,129986935,130021358,34424,*,SE_1768,COPG2,ENSG00000158623,correlation,correlation,1868,MNA-LR,MNA-LR
SE_1769,chr7,130032290,130070969,38680,*,SE_1769,COPG2,ENSG00000158623,correlation,correlation,1171,,MNA-LR
SE_1770,chr7,130564134,130592543,28410,*,SE_1770,AC093106.7,ENSG00000213261,HiC,HiC,292,MES,MES
SE_1771,chr7,130903110,130936466,33357,*,SE_1771,MKLN1-AS,ENSG00000236753,correlation,correlation,667,,MNA-LR
SE_1772,chr7,131708422,131761944,53523,*,SE_1772,PLXNA4,ENSG00000221866,correlation,correlation,1485,,MNA-LR
SE_1773,chr7,132094580,132124133,29554,*,SE_1773,PLXNA4,ENSG00000221866,correlation,correlation,1282,,MNA-HR
SE_1774,chr7,132139516,132194490,54975,*,SE_1774,PLXNA4,ENSG00000221866,correlation,correlation,1663,,MNA-HR
SE_1775,chr7,133323409,133396537,73129,*,SE_1775,EXOC4,ENSG00000131558,correlation,correlation,1549,,MNA-LR
SE_1776,chr7,133415969,133574114,158146,*,SE_1776,EXOC4,ENSG00000131558,correlation,correlation,1894,,MYCN
SE_1777,chr7,133612551,133688980,76430,*,SE_1777,EXOC4,ENSG00000131558,correlation,correlation,1409,,MNA-LR
SE_1778,chr7,134374807,134428003,53197,*,SE_1778,CALD1,ENSG00000122786,correlation,correlation,133,,MES
SE_1779,chr7,134971822,135027379,55558,*,SE_1779,C7orf49,ENSG00000122783,correlation,correlation,1240,,MNA-LR
SE_1780,chr7,136369137,136395522,26386,*,SE_1780,CHRM2,ENSG00000181072,correlation,correlation,949,,MYCN
SE_1781,chr7,137588714,137679457,90744,*,SE_1781,CREB3L2,ENSG00000182158,HiChIP|HiC|correlation|nearest,HiChIP,860,MES,MES
SE_1782,chr7,140878133,140938717,60585,*,SE_1782,TMEM178B,ENSG00000261115,correlation,correlation,1677,,MNA-LR
SE_1783,chr7,140979793,141004452,24660,*,SE_1783,TMEM178B,ENSG00000261115,correlation,correlation,183,,MNA-LR
SE_1784,chr7,141054495,141110755,56261,*,SE_1784,BRAF,ENSG00000157764,correlation,correlation,935,,MNA-LR
SE_1785,chr7,142502012,142513554,11543,*,SE_1785,TRBJ2-3,ENSG00000211767,correlation,correlation,360,,MNA-LR
SE_1786,chr7,147272410,147303901,31492,*,SE_1786,CNTNAP2,ENSG00000174469,correlation,correlation,585,,MNA-LR
SE_1787,chr7,148049664,148084969,35306,*,SE_1787,CNTNAP2,ENSG00000174469,correlation,correlation,285,,MNA-LR
SE_1788,chr7,148128301,148170596,42296,*,SE_1788,CNTNAP2,ENSG00000174469,correlation,correlation,830,,MNA-LR
SE_1789,chr7,149512403,149526419,14017,*,SE_1789,LRRC61,ENSG00000127399,correlation,correlation,338,MNA-HR,MNA-HR
SE_1790,chr7,150475679,150491279,15601,*,SE_1790,NOS3,ENSG00000164867,HiC|correlation,HiC,1187,MES,MES
SE_1791,chr7,150624743,150646847,22105,*,SE_1791,KCNH2,ENSG00000055118,correlation,correlation,1202,MNA-HR,MNA-HR
SE_1792,chr7,151440799,151519906,79108,*,SE_1792,PRKAG2,ENSG00000106617,correlation,correlation,1825,,MNA-HR
SE_1793,chr7,153864231,153895004,30774,*,SE_1793,DPP6,ENSG00000130226,correlation,correlation,1092,MNA-LR,MNA-LR
SE_1794,chr7,154020536,154270719,250184,*,SE_1794,DPP6,ENSG00000130226,correlation,correlation,1884,,MNA-LR
SE_1795,chr7,154371244,154598586,227343,*,SE_1795,DPP6,ENSG00000130226,correlation,correlation,1965,MNA-LR,MNA-LR
SE_1796,chr7,155011862,155052150,40289,*,SE_1796,INSIG1,ENSG00000186480,correlation,correlation,750,,MNA-HR
SE_1797,chr7,155347873,155387344,39472,*,SE_1797,PAXIP1-AS2,ENSG00000214106,HiC,HiC,655,,MNA-HR
SE_1798,chr7,157821357,157880391,59035,*,SE_1798,AC005481.5,ENSG00000222012,correlation,correlation,1738,,MNA-HR
SE_1799,chr7,157968839,157993025,24187,*,SE_1799,PTPRN2,ENSG00000155093,correlation,correlation,555,,MNA-LR
SE_1800,chr7,158038166,158060691,22526,*,SE_1800,PTPRN2,ENSG00000155093,correlation,correlation,1213,MNA-LR,MNA-HR
SE_1801,chr7,158074369,158099368,25000,*,SE_1801,AC011899.9,ENSG00000233038,correlation,correlation,315,,MNA-LR
SE_1802,chr7,158215315,158293396,78082,*,SE_1802,NCAPG2,ENSG00000146918,correlation,correlation,1800,,MNA-HR
SE_1803,chr7,158317436,158332391,14956,*,SE_1803,PTPRN2,ENSG00000155093,correlation,correlation,852,MNA-HR,MNA-HR
SE_1804,chr8,282590,306785,24196,*,SE_1804,FBXO25,ENSG00000147364,correlation,correlation,873,,MNA-LR
SE_1805,chr8,1447866,1512499,64634,*,SE_1805,KBTBD11-OT1,ENSG00000253696,correlation,correlation,1461,,MNA-HR
SE_1806,chr8,3617398,3638676,21279,*,SE_1806,GS1-57L11.1,ENSG00000253853,nearest,nearest,617,,MYCN
SE_1807,chr8,8143640,8204977,61338,*,SE_1807,SGK223,ENSG00000182319,correlation,correlation,1348,,MES
SE_1808,chr8,9031508,9059840,28333,*,SE_1808,RP11-10A14.4,ENSG00000253426,correlation,correlation,800,,MYCN
SE_1809,chr8,10630033,10662061,32029,*,SE_1809,PINX1,ENSG00000254093,correlation,correlation,181,,MES
SE_1810,chr8,11266720,11317230,50511,*,SE_1810,RP11-148O21.6,ENSG00000269954,HiC|correlation,HiC,1722,,MNA-HR
SE_1811,chr8,11731599,11754791,23193,*,SE_1811,CTSB,ENSG00000164733,correlation,correlation,79,,MES
SE_1812,chr8,13301203,13334568,33366,*,SE_1812,DLC1,ENSG00000164741,correlation,correlation,428,,MES
SE_1813,chr8,13469476,13489318,19843,*,SE_1813,DLC1,ENSG00000164741,correlation,correlation,596,,MNA-LR
SE_1814,chr8,17460614,17488628,28015,*,SE_1814,SLC7A2,ENSG00000003989,correlation,correlation,530,,MES
SE_1815,chr8,17514014,17528070,14057,*,SE_1815,SLC7A2,ENSG00000003989,correlation,correlation,677,,MYCN
SE_1816,chr8,19229857,19373160,143304,*,SE_1816,CSGALNACT1,ENSG00000147408,correlation,correlation,1732,,MNA-HR
SE_1817,chr8,20017515,20032054,14540,*,SE_1817,SLC18A1,ENSG00000036565,correlation,correlation,499,,MNA-LR
SE_1818,chr8,21568082,21633630,65549,*,SE_1818,GFRA2,ENSG00000168546,correlation,correlation,633,,MNA-HR
SE_1819,chr8,22240036,22265762,25727,*,SE_1819,SLC39A14,ENSG00000104635,correlation,correlation,1204,,MES
SE_1820,chr8,23153944,23185964,32021,*,SE_1820,RP11-177H13.2,ENSG00000253837,correlation,correlation,1060,,MES
SE_1821,chr8,23202316,23224574,22259,*,SE_1821,RP11-177H13.2,ENSG00000253837,correlation,correlation,538,,MYCN
SE_1822,chr8,26450640,26469041,18402,*,SE_1822,DPYSL2,ENSG00000092964,nearest,nearest,717,MES,MES
SE_1823,chr8,26482780,26519452,36673,*,SE_1823,BNIP3L,ENSG00000104765,HiC,HiC,930,,MES
SE_1824,chr8,27244480,27338981,94502,*,SE_1824,PTK2B,ENSG00000120899,correlation,correlation,1643,,MNA-HR
SE_1825,chr8,27501379,27534070,32692,*,SE_1825,RP11-16P20.3,ENSG00000253875,correlation,correlation,1162,,MNA-LR
SE_1826,chr8,28917177,28963023,45847,*,SE_1826,DUSP4,ENSG00000120875,correlation,correlation,801,,MES
SE_1827,chr8,29580356,29709939,129584,*,SE_1827,DUSP4,ENSG00000120875,correlation,correlation,1879,MYCN,MYCN
SE_1828,chr8,29737278,29761884,24607,*,SE_1828,LEPROTL1,ENSG00000104660,correlation,correlation,380,MYCN,MYCN
SE_1829,chr8,30341292,30362285,20994,*,SE_1829,GSR,ENSG00000104687,correlation,correlation,35,MES,MES
SE_1830,chr8,31506748,31542035,35288,*,SE_1830,NRG1,ENSG00000157168,correlation,correlation,620,,MNA-LR
SE_1831,chr8,37072494,37133131,60638,*,SE_1831,ZNF703,ENSG00000183779,HiChIP|correlation|nearest,HiChIP,1432,,MYCN
SE_1832,chr8,38768463,38821808,53346,*,SE_1832,TM2D2,ENSG00000169490,correlation,correlation,1151,,MES
SE_1833,chr8,41172710,41200029,27320,*,SE_1833,SFRP1,ENSG00000104332,correlation,correlation,854,,MNA-HR
SE_1834,chr8,48410259,48453442,43184,*,SE_1834,SPIDR,ENSG00000164808,correlation,correlation,210,MES,MES
SE_1835,chr8,48505217,48551552,46336,*,SE_1835,SPIDR,ENSG00000164808,correlation,correlation,240,,MES
SE_1836,chr8,52504759,52574433,69675,*,SE_1836,RP11-546K22.3,ENSG00000272024,correlation,correlation,733,,MYCN
SE_1837,chr8,60541867,60560136,18270,*,SE_1837,RP11-25K19.1,ENSG00000167912,nearest,nearest,1229,MYCN,MYCN
SE_1838,chr8,73634390,73692407,58018,*,SE_1838,KCNB2,ENSG00000182674,correlation,correlation,534,,MNA-LR
SE_1839,chr8,80058941,80114824,55884,*,SE_1839,RP11-79H23.3,ENSG00000261618,correlation,correlation,1562,,MNA-LR
SE_1840,chr8,81655512,81677531,22020,*,SE_1840,ZNF704,ENSG00000164684,correlation,correlation,318,,MYCN
SE_1841,chr8,81680001,81696195,16195,*,SE_1841,ZNF704,ENSG00000164684,correlation,correlation,413,MYCN,MYCN
SE_1842,chr8,81933750,82013875,80126,*,SE_1842,PAG1,ENSG00000076641,HiChIP|correlation|nearest,HiChIP,1564,,MNA-LR
SE_1843,chr8,95084111,95126057,41947,*,SE_1843,PDP1,ENSG00000164951,correlation,correlation,814,,MES
SE_1844,chr8,98997159,99029007,31849,*,SE_1844,RPS23P1,ENSG00000243504,correlation,correlation,1292,,MYCN
SE_1845,chr8,101398708,101441492,42785,*,SE_1845,ANKRD46,ENSG00000186106,correlation,correlation,1054,,MNA-LR
SE_1846,chr8,103733113,103782226,49114,*,SE_1846,KLF10,ENSG00000155090,correlation,correlation,1375,,MES
SE_1847,chr8,106597748,106674516,76769,*,SE_1847,ZFPM2,ENSG00000169946,correlation,correlation,1490,,MNA-LR
SE_1848,chr8,118989911,119038047,48137,*,SE_1848,EXT1,ENSG00000182197,correlation,correlation,382,,MES
SE_1849,chr8,125610425,125689199,78775,*,SE_1849,KIAA0196,ENSG00000164961,correlation,correlation,1701,,MES
SE_1850,chr8,125770031,125815639,45609,*,SE_1850,MTSS1,ENSG00000170873,correlation,correlation,449,,MNA-LR
SE_1851,chr8,126340224,126365747,25524,*,SE_1851,KIAA0196,ENSG00000164961,correlation,correlation,992,,MNA-LR
SE_1852,chr8,126924483,126961812,37330,*,SE_1852,LINC00861,ENSG00000245164,correlation,correlation,62,,MNA-LR
SE_1853,chr8,128857566,129007644,150079,*,SE_1853,MYC,ENSG00000136997,HiChIP|correlation,HiChIP,1895,,MES
SE_1854,chr8,129025759,129082733,56975,*,SE_1854,MYC,ENSG00000136997,HiChIP|correlation,HiChIP,1635,,MNA-LR
SE_1855,chr8,130213891,130242336,28446,*,SE_1855,RP11-473O4.5,ENSG00000254317,nearest,nearest,89,,MNA-LR
SE_1856,chr8,131264792,131363350,98559,*,SE_1856,ASAP1,ENSG00000153317,correlation,correlation,1813,,MES
SE_1857,chr8,131464155,131570247,106093,*,SE_1857,ASAP1,ENSG00000153317,correlation,correlation,1698,,MNA-LR
SE_1858,chr8,131645772,131695516,49745,*,SE_1858,ASAP1,ENSG00000153317,correlation,correlation,1163,,MYCN
SE_1859,chr8,133305261,133335839,30579,*,SE_1859,KCNQ3,ENSG00000184156,correlation,correlation,616,,MNA-LR
SE_1860,chr8,134116892,134165836,48945,*,SE_1860,SLA,ENSG00000155926,correlation,correlation,1112,,MES
SE_1861,chr8,134278773,134301729,22957,*,SE_1861,NDRG1,ENSG00000104419,nearest,nearest,909,,MNA-HR
SE_1862,chr8,134385944,134419516,33573,*,SE_1862,NDRG1,ENSG00000104419,correlation,correlation,1219,,MES
SE_1863,chr8,134497514,134560684,63171,*,SE_1863,ST3GAL1,ENSG00000008513,HiC|correlation|nearest,HiC,1350,,MES
SE_1864,chr8,135479332,135560957,81626,*,SE_1864,ZFAT,ENSG00000066827,correlation,correlation,1690,,MNA-LR
SE_1865,chr8,135621070,135679472,58403,*,SE_1865,ZFAT,ENSG00000066827,correlation,correlation,1349,,MNA-LR
SE_1866,chr8,139732034,139780695,48662,*,SE_1866,COL22A1,ENSG00000169436,correlation,correlation,1431,,MNA-LR
SE_1867,chr8,139857973,139916796,58824,*,SE_1867,COL22A1,ENSG00000169436,correlation,correlation,1496,,MNA-HR
SE_1868,chr8,140417666,140449037,31372,*,SE_1868,KCNK9,ENSG00000169427,correlation,correlation,1194,,MYCN
SE_1869,chr8,140741882,140914655,172774,*,SE_1869,KCNK9,ENSG00000169427,correlation,correlation,1897,,MNA-HR
SE_1870,chr8,142113029,142132643,19615,*,SE_1870,RP11-809O17.1,ENSG00000253210,correlation,correlation,483,MES,MES
SE_1871,chr8,142434133,142451955,17823,*,SE_1871,PTP4A3,ENSG00000184489,HiC|correlation,HiC,179,,MNA-HR
SE_1872,chr8,142834311,142900527,66217,*,SE_1872,TSNARE1,ENSG00000171045,correlation,correlation,1801,MNA-HR,MNA-HR
SE_1873,chr8,142974858,143035281,60424,*,SE_1873,BAI1,ENSG00000181790,correlation,correlation,1588,,MNA-HR
SE_1874,chr8,143052602,143107083,54482,*,SE_1874,BAI1,ENSG00000181790,correlation,correlation,1353,,MNA-HR
SE_1875,chr8,143214323,143273904,59582,*,SE_1875,BAI1,ENSG00000181790,correlation,correlation,1100,,MNA-HR
SE_1876,chr8,143305735,143343291,37557,*,SE_1876,TSNARE1,ENSG00000171045,correlation,correlation,1402,,MNA-HR
SE_1877,chr8,143414887,143464939,50053,*,SE_1877,THEM6,ENSG00000130193,correlation,correlation,916,,MNA-HR
SE_1878,chr8,143598730,143633312,34583,*,SE_1878,THEM6,ENSG00000130193,correlation,correlation,1533,MNA-HR,MNA-HR
SE_1879,chr8,143648888,143686812,37925,*,SE_1879,THEM6,ENSG00000130193,correlation,correlation,1446,MNA-HR,MNA-HR
SE_1880,chr8,144464567,144483576,19010,*,SE_1880,RP11-909N17.3,ENSG00000254338,correlation,correlation,389,MNA-HR,MNA-HR
SE_1881,chr8,144546477,144614872,68396,*,SE_1881,LY6H,ENSG00000176956,correlation,correlation,1624,,MNA-HR
SE_1882,chr8,145822081,145861591,39511,*,SE_1882,RPL8,ENSG00000161016,correlation,correlation,129,,MES
SE_1883,chr9,8142163,8191655,49493,*,SE_1883,PTPRD,ENSG00000153707,correlation,correlation,218,,MYCN
SE_1884,chr9,14431771,14440646,8876,*,SE_1884,NFIB,ENSG00000147862,correlation,correlation,308,MYCN,MYCN
SE_1885,chr9,26320395,26337700,17306,*,SE_1885,CAAP1,ENSG00000120159,nearest,nearest,243,MNA-LR,MNA-LR
SE_1886,chr9,26393808,26468402,74595,*,SE_1886,CAAP1,ENSG00000120159,correlation,correlation,1006,,MNA-LR
SE_1887,chr9,26639835,26696672,56838,*,SE_1887,IGFBPL1,ENSG00000137142,HiC,HiC,689,,MNA-LR
SE_1888,chr9,34425619,34431523,5905,*,SE_1888,UBAP2,ENSG00000137073,correlation,correlation,300,MYCN,MYCN
SE_1889,chr9,34539135,34571206,32072,*,SE_1889,CNTFR,ENSG00000122756,correlation,correlation,1797,MNA-LR,MNA-LR
SE_1890,chr9,37914005,38058808,144804,*,SE_1890,SHB,ENSG00000107338,HiC|correlation|nearest,HiC,1866,,MNA-HR
SE_1891,chr9,73085084,73118587,33504,*,SE_1891,KLF9,ENSG00000119138,correlation,correlation,199,,MES
SE_1892,chr9,73169013,73230562,61550,*,SE_1892,KLF9,ENSG00000119138,HiChIP|correlation,HiChIP,724,,MES
SE_1893,chr9,92014950,92099251,84302,*,SE_1893,SEMA4D,ENSG00000187764,correlation,correlation,1784,,MES
SE_1894,chr9,92122394,92154980,32587,*,SE_1894,SEMA4D,ENSG00000187764,correlation,correlation,912,,MES
SE_1895,chr9,92257684,92318757,61074,*,SE_1895,SECISBP2,ENSG00000187742,correlation,correlation,1694,,MNA-HR
SE_1896,chr9,92444107,92458831,14725,*,SE_1896,GADD45G,ENSG00000130222,correlation,correlation,1017,MNA-HR,MNA-HR
SE_1897,chr9,94545938,94622974,77037,*,SE_1897,ROR2,ENSG00000169071,correlation,correlation,987,,MYCN
SE_1898,chr9,95485990,95518360,32371,*,SE_1898,C9orf89,ENSG00000165233,correlation,correlation,634,,MES
SE_1899,chr9,95955358,96007266,51909,*,SE_1899,WNK2,ENSG00000165238,correlation,correlation,1306,,MYCN
SE_1900,chr9,97440934,97472388,31455,*,SE_1900,ZNF169,ENSG00000175787,correlation,correlation,1097,MYCN,MYCN
SE_1901,chr9,97623241,97644345,21105,*,SE_1901,C9orf3,ENSG00000148120,correlation,correlation,1289,MYCN,MYCN
SE_1902,chr9,97658735,97724720,65986,*,SE_1902,C9orf3,ENSG00000148120,correlation,correlation,1767,MYCN,MYCN
SE_1903,chr9,97852154,97866946,14793,*,SE_1903,C9orf3,ENSG00000148120,correlation,correlation,1065,MES,MES
SE_1904,chr9,97879045,97902702,23658,*,SE_1904,C9orf3,ENSG00000148120,HiChIP|correlation,HiChIP,1236,MYCN,MYCN
SE_1905,chr9,100285070,100378489,93420,*,SE_1905,TMOD1,ENSG00000136842,correlation,correlation,1758,,MYCN
SE_1906,chr9,100923941,100948528,24588,*,SE_1906,CORO2A,ENSG00000106789,correlation,correlation,1096,,MNA-LR
SE_1907,chr9,102148576,102195925,47350,*,SE_1907,TGFBR1,ENSG00000106799,correlation,correlation,1169,,MYCN
SE_1908,chr9,107535356,107600307,64952,*,SE_1908,NIPSNAP3B,ENSG00000165028,correlation,correlation,751,,MNA-LR
SE_1909,chr9,107612709,107644000,31292,*,SE_1909,ABCA1,ENSG00000165029,correlation,correlation,353,,MES
SE_1910,chr9,111990966,112070671,79706,*,SE_1910,EPB41L4B,ENSG00000095203,correlation,correlation,1013,,MNA-LR
SE_1911,chr9,112553580,112584214,30635,*,SE_1911,PALM2,ENSG00000243444,correlation,correlation,165,,MES
SE_1912,chr9,112857045,112915247,58203,*,SE_1912,PALM2,ENSG00000243444,correlation,correlation,858,,MES
